No,eda,No用,大分類,属性,色,パワー,補正,強化,強化補正,オートアクティブ,その他補正項目,その他補正値,スキル名
188,1,"バーガー花巻貴大ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
190,1,"焼き芋花巻貴大ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
191,1,"ユニフォーム矢巾秀ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
193,1,"ユニフォーム駒木輝ICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
194,1,"ユニフォーム茶屋和馬ICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
195,1,"ユニフォーム玉川弘樹ICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
197,1,"ユニフォーム芳賀良治ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
198,1,"ユニフォーム渋谷陸斗ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
199,1,"ユニフォーム池尻隼人ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
202,1,"ユニフォーム十和田良樹ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
203,1,"ユニフォーム森岳歩ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
204,1,"ユニフォーム唐松拓巳ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
205,1,"ユニフォーム田沢裕樹ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
207,1,"サバゲ2子安颯真ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
209,1,"ユニフォーム夏瀬伊吹ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
210,1,"ユニフォーム秋宮昇ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
211,1,"ユニフォーム古牧譲ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
212,1,"雪遊び古牧譲ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
213,1,"ユニフォーム浅虫快人ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
215,1,"ユニフォーム湯川良明ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
216,1,"ユニフォーム稲垣功ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
217,1,"ユニフォーム馬門英治ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
218,1,"ユニフォーム百沢雄大ICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
219,1,"職業体験百沢雄大ICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
220,1,"ユニフォーム照島游児ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
222,1,"雪遊び照島游児ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
225,1,"ユニフォーム母畑和馬ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
226,1,"アート2母畑和馬ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
227,1,"ユニフォーム二岐丈晴ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
228,1,"制服二岐丈晴ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
229,1,"ユニフォーム沼尻凛太郎ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
230,1,"ユニフォーム飯坂信義ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
231,1,"ユニフォーム東山勝道ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
233,1,"ユニフォーム中島猛ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
234,1,"スパイ中島猛ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
235,1,"ユニフォーム白石優希ICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
236,1,"ユニフォーム花山一雅ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
237,1,"ユニフォーム鳴子哲平ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
239,1,"ユニフォーム松島剛ICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
240,1,"妖松島剛ICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
241,1,"ユニフォーム川渡瞬己ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
243,1,"ユニフォーム牛島若利ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
244,1,"水着牛島若利ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
245,1,"新年牛島若利ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
246,1,"制服牛島若利ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
247,1,"文化祭2牛島若利ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
249,1,"ハロウィン牛島若利ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
251,1,"3周年牛島若利ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
252,1,"ユニフォーム天童覚ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
253,1,"水着天童覚ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
254,1,"文化祭天童覚ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
255,1,"制服天童覚ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
256,1,"仮装天童覚ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
257,1,"遊園地天童覚ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
258,1,"Xmas3天童覚ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
259,1,"ユニフォーム五色工ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
260,1,"職業体験五色工ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
262,1,"バカンス五色工ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
263,1,"Xmas2五色工ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
265,1,"ユニフォーム白布賢二郎ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
266,1,"探偵白布賢二郎ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
272,1,"ユニフォーム大平獅音ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
273,1,"ユニフォーム川西太一ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
274,1,"路地裏川西太一ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
276,1,"ユニフォーム瀬見英太ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
277,1,"雪遊び瀬見英太ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
279,1,"アート2瀬見英太ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
283,1,"ユニフォーム強羅昌己ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
284,1,"ユニフォーム芦谷洋平ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
285,1,"ユニフォーム仙石伸吾ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
287,1,"ユニフォーム七沢健吾ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
288,1,"ユニフォーム伊勢原裕次ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
289,1,"ユニフォーム湯河浩二ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
290,1,"ユニフォーム千鹿谷栄吉ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
291,1,"ユニフォーム小鹿野大樹ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
294,1,"ユニフォーム名栗翔太ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
295,1,"ユニフォーム島府典明ICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
297,1,"ユニフォーム宮侑ICONIC","レシーブ","オーバー","銅",31,0,0,0,"","","",""
300,1,"カンフー宮侑ICONIC","レシーブ","オーバー","銅",32,0,0,0,"","","",""
301,1,"新年2宮侑ICONIC","レシーブ","オーバー","銅",32,0,0,0,"","","",""
303,1,"制服宮侑ICONIC","レシーブ","オーバー","銅",32,0,0,0,"","","",""
305,1,"ユニフォーム宮治ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
306,1,"RPG宮治ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
308,1,"遊園地宮治ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
312,1,"ユニフォーム角名倫太郎ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
313,1,"サバゲ角名倫太郎ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
316,1,"水着2角名倫太郎ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
318,1,"寝正月角名倫太郎ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
319,1,"3周年角名倫太郎ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
324,1,"職業体験2北信介ICONIC","レシーブ","オーバー","銅",32,0,0,0,"","","",""
326,1,"和装体験北信介ICONIC","レシーブ","オーバー","銅",32,0,0,0,"","","",""
327,1,"ユニフォーム尾白アランICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
332,1,"ユニフォーム大耳練ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
333,1,"和装体験大耳練ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
335,1,"ユニフォーム銀島結ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
337,1,"ユニフォーム木兎光太郎ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
338,1,"夏祭り木兎光太郎ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
339,1,"Xmas木兎光太郎ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
341,1,"キャンプ木兎光太郎ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
343,1,"焼き芋木兎光太郎ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
344,1,"3周年木兎光太郎ICONIC","レシーブ","オーバー","銅",30,0,0,0,"","","",""
354,1,"ユニフォーム尾長渉ICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
355,1,"ユニフォーム鷲尾辰生ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
356,1,"ハロウィン鷲尾辰生ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
366,1,"ユニフォーム姫川葵ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
368,1,"ユニフォーム当間義友ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
369,1,"ユニフォーム越後栄ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
371,1,"ユニフォーム丸山一喜ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
373,1,"ユニフォーム寺泊基希ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
374,1,"ユニフォーム星海光来ICONIC","レシーブ","オーバー","銅",33,0,0,0,"","","",""
377,1,"花火星海光来ICONIC","レシーブ","オーバー","銅",33,0,0,0,"","","",""
378,1,"新年2星海光来ICONIC","レシーブ","オーバー","銅",33,0,0,0,"","","",""
379,1,"ユニフォーム昼神幸郎ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
380,1,"Xmas昼神幸郎ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
383,1,"ユニフォーム佐久早聖臣ICONIC","レシーブ","オーバー","銅",33,0,0,0,"","","",""
384,1,"サバゲ佐久早聖臣ICONIC","レシーブ","オーバー","銅",33,0,0,0,"","","",""
385,1,"新年2佐久早聖臣ICONIC","レシーブ","オーバー","銅",33,0,0,0,"","","",""
386,1,"和装体験佐久早聖臣ICONIC","レシーブ","オーバー","銅",33,0,0,0,"","","",""
394,1,"ユニフォーム沼井和馬ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
395,1,"ユニフォーム潜尚保ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
397,1,"寝正月潜尚保ICONIC","レシーブ","オーバー","銅",28,0,0,0,"","","",""
398,1,"ユニフォーム高千穂恵也ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
401,1,"ユニフォーム先島伊澄ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
402,1,"ユニフォーム背黒晃彦ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
404,1,"ユニフォーム白峰周ICONIC","レシーブ","オーバー","銅",29,0,0,0,"","","",""
406,1,"ユニフォーム金沢伊織ICONIC","レシーブ","オーバー","銅",25,0,0,0,"","","",""
407,1,"ユニフォーム志賀智也ICONIC","レシーブ","オーバー","銅",26,0,0,0,"","","",""
409,1,"ユニフォーム深谷謙朗ICONIC","レシーブ","オーバー","銅",31,0,0,0,"","","",""
410,1,"ユニフォーム山代総司ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","","",""
126,1,"Xmas3青根高伸ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
8,6,"ハロウィン日向翔陽ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
34,6,"雪遊び山口忠ICONIC","レシーブ","フライング","銅",22,0,0,0,"","","",""
35,6,"スパイ山口忠ICONIC","レシーブ","フライング","銅",22,0,0,0,"","","",""
51,6,"ユニフォーム澤村大地ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
101,6,"ユニフォーム夜久衛輔ICONIC","レシーブ","フライング","銅",34,0,0,0,"","","",""
102,6,"1周年夜久衛輔ICONIC","レシーブ","フライング","銅",34,0,0,0,"","","",""
103,6,"花火夜久衛輔ICONIC","レシーブ","フライング","銅",34,0,0,0,"","","",""
104,6,"2周年夜久衛輔ICONIC","レシーブ","フライング","銅",34,0,0,0,"","","",""
105,6,"水着2夜久衛輔ICONIC","レシーブ","フライング","銅",34,0,0,0,"","","",""
106,6,"Xmas3夜久衛輔ICONIC","レシーブ","フライング","銅",35,0,0,0,"","","",""
114,6,"和装体験山本猛虎ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
115,6,"ユニフォーム芝山優生ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
116,6,"焼き芋芝山優生ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
129,6,"プール掃除二口堅治ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
134,6,"Xmas3二口堅治ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
144,6,"職業体験2作並浩輔ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
181,6,"ユニフォーム渡親治ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
208,6,"ユニフォーム横手駿ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
232,6,"ユニフォーム土湯新ICONIC","レシーブ","フライング","銅",34,0,0,0,"","","",""
282,6,"ユニフォーム山形隼人ICONIC","レシーブ","フライング","銅",34,0,0,0,"","","",""
298,6,"文化祭宮侑ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
299,6,"RPG宮侑ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
302,6,"サバゲ2宮侑ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
330,6,"ユニフォーム赤木路成ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
347,6,"梅雨木葉秋紀ICONIC","レシーブ","フライング","銅",30,0,0,0,"","","",""
352,6,"ユニフォーム小見春樹ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
353,6,"路地裏2小見春樹ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
370,6,"ユニフォーム貝掛亮文ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
387,6,"ユニフォーム小森元也ICONIC","レシーブ","フライング","銅",35,0,0,0,"","","",""
388,6,"キャンプ小森元也ICONIC","レシーブ","フライング","銅",35,0,0,0,"","","",""
389,6,"ハロウィン小森元也ICONIC","レシーブ","フライング","銅",35,0,0,0,"","","",""
403,6,"ユニフォーム赤間颯ICONIC","レシーブ","フライング","銅",34,0,0,0,"","","",""
408,6,"ユニフォーム輪島友和ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
6,6,"ジャージ日向翔陽ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
10,6,"格ゲー日向翔陽ICONIC","レシーブ","ラインアウト","銅",32,0,0,0,"","","",""
13,6,"夏祭り影山飛雄ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
21,6,"格ゲー影山飛雄ICONIC","レシーブ","ラインアウト","銅",31,0,0,0,"","","",""
33,6,"水着山口忠ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
36,6,"ジャージ山口忠ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
48,6,"RPG田中龍之介ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
50,6,"Xmas3田中龍之介ICONIC","レシーブ","ラインアウト","銅",30,0,0,0,"","","",""
60,6,"梅雨菅原考支ICONIC","レシーブ","ラインアウト","銅",27,0,0,0,"","","",""
61,6,"Xmas2菅原考支ICONIC","レシーブ","ラインアウト","銅",27,0,0,0,"","","",""
69,6,"ユニフォーム縁下力ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
70,6,"探偵縁下力ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
71,6,"RPG縁下力ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
72,6,"花火縁下力ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
73,6,"ユニフォーム木下久志ICONIC","レシーブ","ラインアウト","銅",22,0,0,0,"","","",""
