No,eda,No用,大分類,属性,色,パワー,補正,強化,強化補正,オートアクティブ,その他補正項目,その他補正値,スキル名
138,3,"ユニフォーム女川太郎ICONIC","ブロック","なし","桃",43,0,53,0,"","","",""
139,3,"水着2女川太郎ICONIC","ブロック","なし","桃",43,0,53,0,"","","",""
142,6,"ユニフォーム吹上仁悟ICONIC","ブロック","なし","桃",44,0,54,0,"","","",""
145,5,"ユニフォーム鎌先靖志ICONIC","ブロック","なし","桃",46,0,56,0,"","","",""
146,5,"甲冑鎌先靖志ICONIC","ブロック","なし","桃",46,0,56,0,"","","",""
166,6,"雪遊び金田一勇太郎ICONIC","ブロック","なし","桃",43,0,53,0,"","","",""
168,7,"中学生金田一勇太郎ICONIC","ブロック","ブロックアウト阻止","桃",43,0,53,0,"","発動率","10〜20.29、13〜25.25",""
171,4,"水着2京谷賢太郎ICONIC","ブロック","なし","桃",49,0,59,0,"","","",""
180,7,"アート松川一静ICONIC","ブロック","クロス防御","桃",49,0,59,0,"","","",""
181,7,"バカンス松川一静ICONIC","ブロック","クロス防御","桃",49,0,59,0,"","攻撃低下2ターン相手前衛(3)","3.35〜20.01、5〜30.48",""
182,7,"焼き芋松川一静ICONIC","ブロック","クロス防御","桃",50,0,60,0,"","攻撃低下2ターン相手前衛(3)","3.35〜20.01、5〜30.48",""
182,8,"焼き芋松川一静ICONIC","ブロック","ブロックアウト阻止","桃",50,0,60,0,"","発動率","15〜30.19、18〜35.15",""
191,6,"ユニフォーム茶屋和馬ICONIC","ブロック","なし","桃",45,0,55,0,"","","",""
195,6,"ユニフォーム渋谷陸斗ICONIC","ブロック","なし","桃",45,0,55,0,"","","",""
200,6,"ユニフォーム森岳歩ICONIC","ブロック","なし","桃",44,0,54,0,"","","",""
203,6,"ユニフォーム子安颯真ICONIC","ブロック","なし","桃",45,0,55,0,"","","",""
204,6,"サバゲ2子安颯真ICONIC","ブロック","なし","桃",45,0,55,0,"","","",""
204,7,"サバゲ2子安颯真ICONIC","ブロック","ブロックアウト阻止","桃",45,0,55,0,"","発動率","15〜30.19、18〜35.15",""
212,6,"ユニフォーム湯川良明ICONIC","ブロック","ソフト","桃",44,0,54,0,"","","",""
214,6,"ユニフォーム馬門英治ICONIC","ブロック","ソフト","桃",45,0,56,0,"","","",""
216,5,"職業体験百沢雄大ICONIC","ブロック","なし","桃",50,5,60,8,"","","",""
222,6,"ユニフォーム母畑和馬ICONIC","ブロック","なし","桃",46,0,56,0,"","","",""
223,6,"アート2母畑和馬ICONIC","ブロック","なし","桃",46,0,56,0,"","","",""
227,6,"ユニフォーム飯坂信義ICONIC","ブロック","なし","桃",47,0,57,0,"","","",""
234,6,"ユニフォーム鳴子哲平ICONIC","ブロック","なし","桃",46,0,56,0,"","","",""
236,6,"ユニフォーム松島剛ICONIC","ブロック","なし","桃",43,0,54,0,"","","",""
237,6,"妖松島剛ICONIC","ブロック","なし","桃",43,0,54,0,"","","",""
260,4,"Xmas2五色工ICONIC","ブロック","ブロックアウト阻止","桃",49,0,59,0,"","発動率","10〜20.29、13〜25.25",""
285,6,"ユニフォーム伊勢原裕次ICONIC","ブロック","なし","桃",45,0,55,0,"","","",""
286,3,"ユニフォーム湯河浩二ICONIC","ブロック","なし","桃",48,0,58,0,"","","",""
293,4,"ユニフォーム吉川和孝ICONIC","ブロック","なし","桃",46,0,56,0,"","","",""
331,1,"ユニフォーム理石平介ICONIC","ブロック","ゲス","銅",26,0,57,0,"","","",""
345,5,"路地裏2木葉秋紀ICONIC","ブロック","なし","桃",49,0,59,0,"","","",""
346,5,"水着2木葉秋紀ICONIC","ブロック","なし","桃",50,0,60,0,"","","",""
351,7,"ユニフォーム尾長渉ICONIC","ブロック","なし","桃",43,0,53,0,"","","",""
365,7,"ユニフォーム当間義友ICONIC","ブロック","なし","桃",44,0,54,0,"","","",""
374,4,"花火星海光来ICONIC","ブロック","なし","桃",52,0,62,0,"","","",""
390,4,"妖大将優ICONIC","ブロック","なし","桃",49,0,59,0,"","","",""
397,5,"カンフー広尾倖児ICONIC","ブロック","なし","桃",45,0,55,0,"","前衛3人の体力減少","7〜13.86、10.5〜20.79",""
399,6,"ユニフォーム背黒晃彦ICONIC","ブロック","なし","桃",44,0,54,0,"","","",""
402,6,"ユニフォーム和倉久彦ICONIC","ブロック","なし","桃",45,0,55,0,"","","",""
7,8,"遊園地日向翔陽ICONIC","ブロック","ブロックアウト阻止","桃",44,5,54,7,"","発動率","10〜20.29、13〜25.25","助走こそ人工の翼"
8,6,"ハロウィン日向翔陽ICONIC","ブロック","ブロックアウト阻止","桃",45,5,55,7,"","発動率","10〜20.29、13〜25.25","助走こそ人工の翼"
10,7,"格ゲー日向翔陽ICONIC","ブロック","ブロックアウト阻止","桃",46,5,56,7,"","発動率","12〜23.27、14〜27.23","助走こそ人工の翼"
27,7,"2周年月島蛍ICONIC","ブロック","ブロックアウト阻止","桃",40,5,50,7,"","発動率","10〜20.29、13〜25.25","冷徹・明晰な頭脳"
29,8,"焼き芋月島蛍ICONIC","ブロック","ブロックアウト阻止","桃",41,5,51,7,"","発動率","10〜20.29、13〜25.25","冷徹・明晰な頭脳"
30,5,"寝正月月島蛍ICONIC","ブロック","ブロックアウト阻止","桃",40,5,50,7,"","発動率","10〜20.29、13〜25.25","冷徹・明晰な頭脳"
49,3,"Xmas3田中龍之介ICONIC","ブロック","ブロックアウト阻止","桃",37,0,47,0,"","発動率","15〜30.19、18〜35.15","田中のブロックアウト阻止"
65,4,"夏祭り2東峰旭ICONIC","ブロック","ブロックアウト阻止","桃",41,0,51,0,"","発動率","15〜30.19、18〜35.15","東峰のブロックアウト阻止"
111,5,"和装体験山本猛虎ICONIC","ブロック","ブロックアウト阻止","桃",45,0,55,0,"","発動率","15〜30.19、18〜35.15","通さねえぞオラァァ!!"
123,7,"Xmas3青根高伸ICONIC","ブロック","ブロックアウト阻止","桃",52,5,62,7,"","発動率","15〜30.19、18〜35.15","視野が狭くならない冷静さ"
129,4,"2周年二口堅治ICONIC","ブロック","ブロックアウト阻止","桃",43,0,53,0,"","発動率","10〜20.29、13〜25.25","ナメんなっ"
131,5,"Xmas3二口堅治ICONIC","ブロック","ブロックアウト阻止","桃",42,0,52,0,"","発動率","10〜20.29、13〜25.25","ナメんなっ"
254,8,"遊園地天童覚ICONIC","ブロック","ブロックアウト阻止","桃",49,0,59,0,"","発動率","10〜20.29、13〜25.25","ピンチの芽を摘むブロック"
272,8,"寝正月川西太一ICONIC","ブロック","ブロックアウト阻止","桃",49,0,59,0,"","発動率","15〜30.19、18〜35.15","川西のブロックアウト阻止"
313,8,"水着2角名倫太郎ICONIC","ブロック","ブロックアウト阻止","桃",48,0,58,0,"","発動率","15〜30.19、18〜35.15","センスの塊!"
315,9,"寝正月角名倫太郎ICONIC","ブロック","ブロックアウト阻止","桃",49,0,59,0,"","発動率","15〜30.19、18〜35.15","センスの塊!"
330,9,"和装体験大耳練ICONIC","ブロック","ブロックアウト阻止","桃",47,0,57,0,"","発動率","15〜30.19、18〜35.15","稲荷崎の壁"
353,9,"ハロウィン鷲尾辰生ICONIC","ブロック","ブロックアウト阻止","桃",47,0,57,0,"","発動率","15〜30.19、18〜35.15","梟谷の仕事人"
378,7,"職業体験2昼神幸郎ICONIC","ブロック","ブロックアウト阻止","桃",52,0,62,0,"","発動率","10〜20.29、13〜25.25","不動の昼神"
379,7,"寝正月昼神幸郎ICONIC","ブロック","ブロックアウト阻止","桃",52,0,62,0,"","発動率","10〜20.29、13〜25.25","不動の昼神"
49,4,"Xmas3田中龍之介ICONIC","ブロック","3枚","桃",37,0,47,0,"日向翔陽","日向前衛時","","俺が支える!!!"
3,7,"夏祭り日向翔陽ICONIC","ブロック","ソフト","桃",44,5,54,7,"","","","壁が無理なら、皿だ!!!"
5,6,"王冠日向翔陽ICONIC","ブロック","ソフト","桃",39,5,49,7,"","","","壁が無理なら、皿だ!!!"
7,7,"遊園地日向翔陽ICONIC","ブロック","ソフト","桃",44,5,54,7,"","","","壁が無理なら、皿だ!!!"
17,4,"ジャージ影山飛雄ICONIC","ブロック","なし","桃",54,5,64,7,"","","","高い壁"
19,4,"中学生影山飛雄ICONIC","ブロック","なし","桃",54,5,64,7,"","","","高い壁"
21,5,"ユニフォーム月島蛍ICONIC","ブロック","なし","桃",37,5,47,7,"","","","バレーにハマる瞬間"
22,6,"水着月島蛍ICONIC","ブロック","なし","桃",37,5,47,7,"","","","バレーにハマる瞬間"
22,7,"水着月島蛍ICONIC","ブロック","進路妨害","桃",39,5,49,7,"","","","流れを引き寄せるチャンス"
23,6,"職業体験月島蛍ICONIC","ブロック","なし","桃",37,5,47,7,"ユニフォーム木兎光太郎、2周年木兎光太郎","","","バレーはたかが部活"
24,6,"1周年月島蛍ICONIC","ブロック","進路妨害","桃",39,5,49,7,"","","","まってたよ"
25,6,"花火月島蛍ICONIC","ブロック","なし","桃",37,5,47,7,"","","","バレーにハマる瞬間"
25,7,"花火月島蛍ICONIC","ブロック","進路妨害","桃",39,5,49,7,"","","","流れを引き寄せるチャンス"
27,6,"2周年月島蛍ICONIC","ブロック","なし","桃",40,5,50,7,"ユニフォーム木兎光太郎、2周年木兎光太郎","","","バレーはたかが部活"
28,5,"アート2月島蛍ICONIC","ブロック","進路妨害","桃",39,5,49,7,"","","","まってたよ"
29,7,"焼き芋月島蛍ICONIC","ブロック","進路妨害","桃",41,5,51,7,"","","","まってたよ"
47,3,"RPG田中龍之介ICONIC","ブロック","進路妨害","桃",37,0,45,0,"","","","ストレート"
81,4,"中学生孤爪研磨ICONIC","ブロック","なし","桃",43,0,53,0,"","","","状況を的確に判断したブロック"
84,7,"ユニフォーム黒尾鉄朗ICONIC","ブロック","リード","桃",44,0,54,0,"","","","たまには目立たせて頂きます"
85,7,"制服黒尾鉄朗ICONIC","ブロック","リード","桃",44,0,54,0,"","","","たまには目立たせて頂きます"
88,7,"キャンプ黒尾鉄朗ICONIC","ブロック","リード","桃",44,0,54,0,"","","","たまには目立たせて頂きます"
91,7,"ハロウィン黒尾鉄朗ICONIC","ブロック","リード","桃",46,0,56,0,"","","","たまには目立たせて頂きます"
92,7,"和装体験黒尾鉄朗ICONIC","ブロック","リード","桃",46,0,56,0,"","","","たまには目立たせて頂きます"
92,8,"和装体験黒尾鉄朗ICONIC","ブロック","ブロックアウト阻止","桃",46,0,56,0,"","","","""不快""なブロッカー"
118,6,"ユニフォーム青根高伸ICONIC","ブロック","3枚","桃",51,5,61,7,"","","","お前を止める"
119,6,"制服青根高伸ICONIC","ブロック","3枚","桃",51,5,61,7,"","","","お前を止める"
121,6,"キャンプ青根高伸ICONIC","ブロック","3枚","桃",51,5,61,7,"","","","お前を止める"
121,7,"キャンプ青根高伸ICONIC","ブロック","クロス防御","桃",51,5,61,7,"","","","県内屈指のブロッカー"
122,6,"甲冑青根高伸ICONIC","ブロック","3枚","桃",43,5,53,7,"","","","お前を止める"
123,6,"Xmas3青根高伸ICONIC","ブロック","3枚","桃",52,5,62,7,"","","","お前を止める"
125,4,"制服二口堅治ICONIC","ブロック","なし","桃",42,0,52,0,"","","","伊達の鉄壁 二口ver"
126,4,"プール掃除二口堅治ICONIC","ブロック","なし","桃",42,0,52,0,"","","","伊達の鉄壁 二口ver"
129,5,"2周年二口堅治ICONIC","ブロック","なし","桃",43,0,53,0,"","","","伊達の鉄壁 二口ver"
130,4,"アート2二口堅治ICONIC","ブロック","なし","桃",42,0,52,0,"","","","伊達の鉄壁 二口ver"
160,5,"サバゲ岩泉一ICONIC","ブロック","なし","桃",47,0,57,0,"","","","士気を高める"
163,5,"夏祭り2岩泉一ICONIC","ブロック","なし","桃",48,0,58,0,"","","","士気を高める"
164,5,"Xmas3岩泉一ICONIC","ブロック","リード","桃",48,0,58,0,"","","","岩泉のリードブロック"
174,5,"路地裏国見英ICONIC","ブロック","なし","桃",44,0,54,0,"","","","面倒なことを好まない"
176,4,"中学生国見英ICONIC","ブロック","なし","桃",45,0,55,0,"","","","面倒なことを好まない"
246,4,"ハロウィン牛島若利ICONIC","ブロック","なし","桃",51,0,61,0,"","","","牛島のブロック"
249,6,"ユニフォーム天童覚ICONIC","ブロック","なし","桃",48,0,58,0,"","","","悟ったりー!!!"
250,6,"水着天童覚ICONIC","ブロック","なし","桃",48,0,58,0,"","","","悟ったりー!!!"
251,7,"文化祭天童覚ICONIC","ブロック","なし","桃",48,0,58,0,"","","","悟ったりー!!!"
251,8,"文化祭天童覚ICONIC","ブロック","ゲス","桃",48,0,58,0,"","","","甘ぇわ"
253,6,"仮装天童覚ICONIC","ブロック","なし","桃",49,0,59,0,"","","","悟ったりー!!!"
254,7,"遊園地天童覚ICONIC","ブロック","クロス防御","桃",49,0,59,0,"","","","ブロックはさ 止める技術じゃないよ 叩き落とす技術だよ"
270,8,"ユニフォーム川西太一ICONIC","ブロック","なし","桃",49,0,59,0,"","","","川西のブロック"
271,8,"路地裏川西太一ICONIC","ブロック","なし","桃",49,0,59,0,"","","","川西のブロック"
271,9,"路地裏川西太一ICONIC","ブロック","リード","桃",49,0,59,0,"","","","ウ〜来たこれ嫌な攻撃"
272,9,"寝正月川西太一ICONIC","ブロック","リード","桃",49,0,59,0,"","","","ウ〜来たこれ嫌な攻撃"
297,4,"カンフー宮侑ICONIC","ブロック","なし","桃",54,0,64,0,"","","","ブレないブロック"
309,8,"ユニフォーム角名倫太郎ICONIC","ブロック","なし","桃",47,0,57,0,"","","","恐くないブロックはブロックじゃねえ"
311,8,"花火角名倫太郎ICONIC","ブロック","なし","桃",47,0,57,0,"","","","恐くないブロックはブロックじゃねえ"
315,8,"寝正月角名倫太郎ICONIC","ブロック","なし","桃",49,0,59,0,"","","","恐くないブロックはブロックじゃねえ"
316,8,"3周年角名倫太郎ICONIC","ブロック","なし","桃",48,0,58,0,"","","","恐くないブロックはブロックじゃねえ"
329,7,"ユニフォーム大耳練ICONIC","ブロック","なし","桃",47,0,57,0,"","","","カンタンに通さへんぞ"
330,7,"和装体験大耳練ICONIC","ブロック","なし","桃",47,0,0,0,"","","","カンタンに通さへんぞ"
330,8,"和装体験大耳練ICONIC","ブロック","進路妨害","桃",47,0,57,0,"","","","付け焼き刃やろ?"
339,4,"2周年木兎光太郎ICONIC","ブロック","なし","桃",52,0,62,0,"","","","抜群のテクニック"
352,8,"ユニフォーム鷲尾辰生ICONIC","ブロック","なし","桃",47,0,57,0,"","","","威圧感のあるブロック"
353,8,"ハロウィン鷲尾辰生ICONIC","ブロック","なし","桃",47,0,57,0,"","","","威圧感のあるブロック"
357,4,"バーガー赤葦京治ICONIC","ブロック","なし","桃",50,0,60,0,"","","","優れた状況判断"
376,6,"ユニフォーム昼神幸郎ICONIC","ブロック","なし","桃",51,0,61,0,"","","","揺るがない強固なブロック"
377,6,"Xmas昼神幸郎ICONIC","ブロック","なし","桃",51,0,61,0,"","","","揺るがない強固なブロック"
378,6,"職業体験2昼神幸郎ICONIC","ブロック","なし","桃",52,0,62,0,"","","","揺るがない強固なブロック"
379,6,"寝正月昼神幸郎ICONIC","ブロック","リード","桃",52,0,62,0,"","","","昼神のリードブロック"
404,5,"ユニフォーム志賀智也ICONIC","ブロック","なし","桃",44,0,54,0,"","","","志賀のブロック"
